pl_name,pl_orbper,pl_rade,st_teff,pl_orbsmax,pl_insol,pl_eqt,log_orbper,log_insol,radius_earth_ratio,hz_proximity,habitable
K2-24 b,20.88508,5.83,5743.0,0.1542,60.1,709.0,3.0858051261079615,4.11251186617755,5.83,0.0,0
K2-24 b,20.8851,5.68,5743.0,0.154,60.0,767.0,3.08580603997215,4.110873864173311,5.68,0.0,0
K2-24 c,42.36342,8.1,5743.0,0.2471,23.4,560.0,3.7696162285597032,3.1945831322991562,8.1,0.0,0
K2-24 c,42.3633,7.82,5743.0,0.247,24.0,606.0,3.769613461246469,3.2188758248682006,7.82,0.0,0
K2-25 b,3.48456408,3.44,3207.0,0.0287,9.91,494.0,1.50064129569225,2.3896797998449792,3.44,0.0,0
K2-26 b,14.5665,2.67,3785.0,0.0962,5.8,430.0,2.74512116931131,1.916922612182061,2.67,0.0,0
K2-261 b,11.633478,9.52763359,5445.0,0.1034,180.0,1046.0,2.5363502745420416,5.198497031265826,9.52763359,0.0,0
K2-261 b,11.633478,9.50521563,5503.0,0.1087,180.0,1030.0,2.5363502745420416,5.198497031265826,9.50521563,0.0,0
K2-263 b,50.818947,2.41,5368.0,0.2573,8.17,470.0,3.9477558545878657,2.2159372862683733,2.41,0.0,0
K2-266 b,0.658524,3.3,4285.0,0.01306,879.5,1515.0,0.5059280502077139,6.7804899279362605,3.3,0.0,0
K2-266 c,7.814,0.705,4285.0,0.0679,32.4,664.5,2.1763413664197953,3.5085558999826545,0.705,0.0,0
K2-266 d,14.697,2.93,4285.0,0.1035,13.95,538.3,2.75346961129307,2.7047112998366956,2.93,0.0,0
K2-266 e,19.482,2.73,4285.0,0.1249,9.581,490.1,3.019546451653246,2.3590599399220245,2.73,0.0,0
K2-27 b,6.771315,4.48,5248.0,0.06702,116.0,902.0,2.05043939072921,4.762173934797756,4.48,0.0,0
K2-28 b,2.2604455,2.56,3214.0,0.0192,21.7,420.0,1.1818638424836931,3.122364924487357,2.56,0.0,0
K2-284 b,4.795069,2.78,4140.0,0.04771,42.6,653.0,1.7570073835370503,3.775057150354989,2.78,0.0,0
K2-285 b,3.471745,2.59,4975.0,0.03817,234.31,1088.9,1.4977787127601072,5.460903793767789,2.59,0.0,0
K2-285 c,7.138048,3.53,4975.0,0.0824,50.35,741.4,2.096550347817203,3.9386649363745674,3.53,0.0,0
K2-285 d,10.45582,2.48,4975.0,0.1178,24.61,619.9,2.4384978978043477,3.242982900211434,2.48,0.0,0
K2-285 e,14.76289,1.95,4975.0,0.18041,10.5,500.9,2.7576584432529945,2.4423470353692043,1.95,0.0,0
K2-292 b,16.9841,2.63,5725.0,0.13,67.0,795.0,2.889488034194042,4.219507705176107,2.63,0.0,0
K2-3 b,10.05449,2.18,3896.0,0.0769,10.9,463.0,2.402836680273745,2.4765384001174837,2.18,0.0,0
K2-3 b,10.054626,2.25,3835.0,0.0778,11.6,513.0,2.4028489828913626,2.533696813957432,2.25,0.0,0
K2-3 b,10.0546535,2.078,3844.0,0.0747,10.5,501.3,2.4028514705346167,2.4423470353692043,2.078,0.0,0
K2-3 c,24.646582,1.69,3835.0,0.1414,3.51,381.0,3.2444103073768704,1.506297153514587,1.69,0.0,0
K2-3 c,24.646729,1.582,3844.0,0.1357,3.17,371.8,3.2444160391183834,1.4279160358107101,1.582,0.0,0
K2-3 c,24.64354,1.85,3896.0,0.1399,3.3,344.0,3.2442916880449233,1.4586150226995167,1.85,0.0,0
K2-3 d,44.55603,1.458,3844.0,0.2014,1.44,305.2,3.8189429969420483,0.8919980393051105,1.458,0.5411764705882354,1
K2-3 d,44.556456,1.62,3835.0,0.2097,1.6,312.0,3.8189523480204506,0.9555114450274363,1.62,0.3529411764705882,1
K2-3 d,44.55983,1.51,3896.0,0.2076,1.5,282.0,3.819026407228736,0.9162907318741551,1.51,0.47058823529411764,1
K2-32 b,8.99213,5.13,5275.0,0.08036,77.7,817.0,2.3017977831469687,4.365643155423357,5.13,0.0,0
K2-32 b,8.99218,5.38,5315.0,0.0808,82.9,769.0,2.3018027870725484,4.429625613473161,5.38,0.0,0
K2-32 c,20.65614,3.48,5315.0,0.1407,27.4,583.0,3.075289017012197,3.3463891451671604,3.48,0.0,0
K2-32 c,20.6602,3.01,5275.0,0.1399,25.6,619.0,3.0754764751405568,3.2809112157876537,3.01,0.0,0
K2-32 d,31.7154,3.43,5275.0,0.1862,14.5,537.0,3.4878459150542303,2.740840023925201,3.43,0.0,0
K2-32 d,31.71922,3.75,5315.0,0.1873,15.4,505.0,3.4879626728195947,2.797281334830153,3.75,0.0,0
K2-329 b,12.4551225,8.675766,5282.0,0.1016,45.7,650.0,2.599359888559572,3.8437441646748516,8.675766,0.0,0
K2-35 b,2.39984,1.4,4680.0,0.032,217.4,979.0,1.2237283716912852,5.38632824387075,1.4,0.0,0
K2-35 c,5.60912,2.09,4680.0,0.0564,70.1,737.0,1.8884505133820348,4.264087336809195,2.09,0.0,0
K2-36 b,1.422614,1.43,4916.0,0.02288,519.0,1328.0,0.8848471224990819,6.253828811575473,1.43,0.0,0
K2-36 b,1.42266,1.32,4924.0,0.023,546.3,1232.0,0.8848661100733662,6.304997098149872,1.32,0.0,0
K2-36 b,1.422614,1.43,4916.0,0.0223,529.0,1224.0,0.8848471224990819,6.272877006546167,1.43,0.0,0
K2-36 c,5.34059,2.8,4924.0,0.0555,93.6,793.0,1.8469718240562356,4.549657476057832,2.8,0.0,0
K2-36 c,5.340888,3.2,4916.0,0.054,90.0,788.0,1.8470188217326982,4.51085950651685,3.2,0.0,0
K2-36 c,5.340888,3.2,4916.0,0.05528,89.0,854.0,1.8470188217326982,4.499809670330265,3.2,0.0,0
K2-37 b,4.44117,1.61,5413.0,0.0511,213.3,974.0,1.6939941112722672,5.367376902479531,1.61,0.0,0
K2-37 c,6.42904,2.75,5413.0,0.0654,130.3,861.0,2.0053966444599256,4.877484781308751,2.75,0.0,0
K2-37 d,14.09189,2.73,5413.0,0.1103,45.7,663.0,2.7141575134457643,3.8437441646748516,2.73,0.0,0
K2-38 b,4.01593,1.54,5731.0,0.04994,426.0,1266.0,1.61261884789034,6.056784013228625,1.54,0.0,0
K2-38 b,4.01593,1.655,5705.0,0.0503,490.0,1310.0,1.61261884789034,6.19644412779452,1.655,0.0,0
K2-38 b,4.01593,1.55,5757.0,0.0506,465.9,1184.0,1.61261884789034,6.146115101976891,1.55,0.0,0
K2-38 c,10.56103,2.42,5757.0,0.0964,128.3,858.0,2.447639959621052,4.8621352857778115,2.42,0.0,0
K2-38 c,10.56103,2.49,5705.0,0.0959,135.3,949.0,2.447639959621052,4.914858338702487,2.49,0.0,0
K2-38 c,10.56103,2.29,5731.0,0.09514,117.0,916.0,2.447639959621052,4.770684624465665,2.29,0.0,0
K2-39 b,4.60497,5.71,4912.0,0.0574,1356.0,1670.0,1.7236537041458384,7.213031659834869,5.71,0.0,0
K2-415 b,4.0179694,1.015,3173.0,0.027,4.82,412.4,1.6130253498786067,1.7613002617433464,1.015,0.0,0
K2-419 A b,20.35847252,10.55,3711.0,0.1208,3.3,377.0,3.061448500298989,1.4586150226995167,10.55,0.0,0
K2-5 b,5.73594,1.91,3930.0,0.0532,24.1,565.0,1.9074573695369343,3.2228678461377385,1.91,0.0,0
K2-5 c,10.93241,2.26,3930.0,0.0818,10.2,456.0,2.4792582274433235,2.4159137783010487,2.26,0.0,0
K2-66 b,5.06963,2.49,5887.0,0.05983,840.0,1372.0,1.803297647694598,6.734591659972948,2.49,0.0,0
K2-79 b,10.9947,4.09,5897.0,0.0988,181.0,1022.0,2.4844648855578835,5.204006687076795,4.09,0.0,0
K2-8 b,10.35239,3.58,4870.0,0.0856,37.7,631.0,2.42942829444732,3.655839600035736,3.58,0.0,0
K2-8 c,5.06416,2.41,4870.0,0.0532,97.8,801.0,1.802396033216261,4.593097604753822,2.41,0.0,0
K2-9 b,18.4498,2.25,3390.0,0.091,1.36,314.0,2.9678367872352376,0.8586616190375187,2.25,0.6352941176470588,1
KELT-10 b,4.1662739,15.681391,5948.0,0.0525,600.0,1377.0,1.642151713012635,6.398594934535208,15.681391,0.0,0
KELT-11 b,4.736529,15.35633,5370.0,0.06229,1433.0,1712.0,1.7468543235916196,7.2682230211595655,15.35633,0.0,0
KELT-12 b,5.031623,19.95202,6279.0,0.06708,1749.0,1800.0,1.7970161287524484,7.4673710669175595,19.95202,0.0,0
KELT-18 b,2.8717518,17.59813,6670.0,0.0455,3152.0,2085.0,1.353707066120089,8.056109659545061,17.59813,0.0,0
KELT-19 A b,4.6117093,21.40919,7500.0,0.0637,2340.0,1935.0,1.7248553611836663,7.75833346749091,21.40919,0.0,0
KELT-20 b,3.4741085,19.514869,8720.0,0.0542,4362.5,2262.0,1.4983071140032065,8.381029766603366,19.514869,0.0,0
KELT-21 b,3.6127647,17.777474,7598.0,0.05224,2950.0,2051.0,1.5288273952539193,7.989899374942939,17.777474,0.0,0
KELT-23 A b,2.255251,14.829507,5899.0,0.03302,991.183,1561.0,1.1802693848227213,6.899907566077755,14.829507,0.0,0
KELT-24 b,5.5514926,14.257848,6509.0,0.06969,750.9,1459.0,1.8796929015495396,6.622603336383981,14.257848,0.0,0
KELT-24 b,5.55149296,12.71098411,6426.0,0.0665,624.0,1391.0,1.8796929564988485,6.437751649736401,12.71098411,0.0,0
KELT-4 A b,2.9895932,19.044091,6206.0,0.04317,1840.0,1823.0,1.3836892708168012,7.518064181233078,19.044091,0.0,0
KELT-9 b,1.4811235,21.196219,10170.0,0.03462,44900.0,4050.0,0.9087114817859603,10.712215345197256,21.196219,0.0,0
KIC 5437945 b,440.786134,6.7,6340.0,1.1455,2.14,308.0,6.0908259052512985,1.144222799920162,6.7,0.0,0
KIC 5437945 b,440.786134,6.7,6340.0,1.1455,2.14,308.0,6.0908259052512985,1.144222799920162,6.7,0.0,0
KIC 5437945 b,440.7843755,7.23,6340.0,1.1455,2.14,308.0,6.090821924810618,1.144222799920162,7.23,0.0,0
KIC 5437945 b,440.786134,6.7,6340.0,1.1455,2.14,308.0,6.0908259052512985,1.144222799920162,6.7,0.0,0
KIC 9663113 b,572.383277,3.78,6065.0,1.3337,0.69,232.0,6.351554388391953,0.5247285289349821,3.78,0.5764705882352941,0
KIC 9663113 b,572.383277,3.78,6065.0,1.3337,0.69,232.0,6.351554388391953,0.5247285289349821,3.78,0.5764705882352941,0
KIC 9663113 b,572.376632,5.8,6226.0,1.4062,1.15,264.0,6.35154279921806,0.7654678421395714,5.8,0.8823529411764708,0
KOI-12 b,17.855221681,13.16,6823.0,0.1491,163.04,911.0,2.9367898877878513,5.100110300523858,13.16,0.0,0
KOI-12 b,17.855219698,14.63,6635.0,0.1463,186.24,942.0,2.93678978261804,5.2323912164318696,14.63,0.0,0
KOI-12 b,17.855219698,14.63,6635.0,0.1463,186.24,942.0,2.93678978261804,5.2323912164318696,14.63,0.0,0
KOI-12 b,17.855219698,14.63,6635.0,0.1463,186.24,942.0,2.93678978261804,5.2323912164318696,14.63,0.0,0
KOI-1257 b,86.64763676,7.62,5321.0,0.3529,4.24,366.0,4.473324648767589,1.6563214983329508,7.62,0.0,0
KOI-1257 b,86.64763676,7.62,5321.0,0.3529,4.24,366.0,4.473324648767589,1.6563214983329508,7.62,0.0,0
KOI-1257 b,86.64764448,9.4,5522.0,0.3786,7.28,419.0,4.473324736847542,2.1138429683971682,9.4,0.0,0
KOI-1257 b,86.64763676,7.62,5321.0,0.3529,4.24,366.0,4.473324648767589,1.6563214983329508,7.62,0.0,0
KOI-13 b,1.763587569,25.8,9107.0,0.0386,37958.27,3560.0,1.01652967950399,10.54426902176972,25.8,0.0,0
KOI-13 b,1.763587569,25.8,9107.0,0.0386,37958.27,3560.0,1.01652967950399,10.54426902176972,25.8,0.0,0
KOI-13 b,1.763587569,25.8,9107.0,0.0386,37958.27,3560.0,1.01652967950399,10.54426902176972,25.8,0.0,0
KOI-13 b,1.763587535,21.42,9107.0,0.0386,37958.27,3559.0,1.016529667201141,10.54426902176972,21.42,0.0,0
KOI-134 b,67.1277,12.03844527,6160.0,0.363,45.0,659.0,4.221383885225563,3.828641396489095,12.03844527,0.0,0
KOI-134 b,67.5952229,12.28,6038.0,0.3582,28.2,588.0,4.2282228952808305,3.374168709274236,12.28,0.0,0
KOI-134 b,67.5923754,12.1,6038.0,0.3582,28.2,588.0,4.228181382782096,3.374168709274236,12.1,0.0,0
KOI-134 b,67.5952229,12.28,6038.0,0.3582,28.2,588.0,4.2282228952808305,3.374168709274236,12.28,0.0,0
KOI-142 b,10.916108342,3.93,5575.0,0.098,78.19,758.0,2.4778911269547175,4.371850028222321,3.93,0.0,0
KOI-142 b,10.916108342,3.93,5575.0,0.098,78.19,758.0,2.4778911269547175,4.371850028222321,3.93,0.0,0
KOI-1599.01,20.4074846,2.9,5823.0,0.1473,44.8,660.0,3.0637406085439003,3.824284091120139,2.9,0.0,0
KOI-1599.01,20.4071345,1.76,5823.0,0.1473,44.8,660.0,3.0637242543168925,3.824284091120139,1.76,0.0,0
KOI-1599.01,20.4071345,1.76,5823.0,0.1473,44.8,660.0,3.0637242543168925,3.824284091120139,1.76,0.0,0
KOI-1599.01,20.4071345,1.76,5823.0,0.1473,44.8,660.0,3.0637242543168925,3.824284091120139,1.76,0.0,0
KOI-1599.02,13.6164547,22.29,5823.0,0.1125,76.81,755.0,2.682147928334555,4.354269957628839,22.29,0.0,0
KOI-1599.02,13.6163456,64.05,5823.0,0.1125,76.81,755.0,2.6821404641163564,4.354269957628839,64.05,0.0,0
KOI-1599.02,13.6163456,64.05,5823.0,0.1125,76.81,755.0,2.6821404641163564,4.354269957628839,64.05,0.0,0
KOI-1599.02,13.6163456,64.05,5823.0,0.1125,76.81,755.0,2.6821404641163564,4.354269957628839,64.05,0.0,0
KOI-1783.01,134.4786723,7.5,6215.0,0.5187,4.55,372.0,4.908814227931075,1.713797927758343,7.5,0.0,0
KOI-1783.01,134.4786723,7.5,6215.0,0.5187,4.55,372.0,4.908814227931075,1.713797927758343,7.5,0.0,0
KOI-1783.01,134.4786723,7.5,6215.0,0.5187,4.55,372.0,4.908814227931075,1.713797927758343,7.5,0.0,0
KOI-1783.01,134.4785189,10.52,5791.0,0.5135,6.81,412.0,4.908813095648893,2.0554049638515948,10.52,0.0,0
KOI-1783.02,284.060953,4.4,6215.0,0.8539,1.68,290.0,5.6527030275771235,0.9858167945227653,4.4,0.2588235294117648,0
KOI-1783.02,284.060953,4.4,6215.0,0.8539,1.68,290.0,5.6527030275771235,0.9858167945227653,4.4,0.2588235294117648,0
KOI-1783.02,284.060953,4.4,6215.0,0.8539,1.68,290.0,5.6527030275771235,0.9858167945227653,4.4,0.2588235294117648,0
KOI-1783.02,284.063137,6.36,5791.0,0.8453,2.51,321.0,5.652710689067098,1.2556160374777743,6.36,0.0,0
KOI-1831 d,34.205785079,1.1,5191.0,0.1949,11.67,471.0,3.5612104179354884,2.5392369943330477,1.1,0.0,0
KOI-1831 d,34.2069395,1.13,5355.0,0.199,11.98,474.0,3.5612432080599157,2.563409711275944,1.13,0.0,0
KOI-1831 d,34.2069395,1.13,5355.0,0.199,11.98,474.0,3.5612432080599157,2.563409711275944,1.13,0.0,0
KOI-1831 d,34.2069395,1.13,5355.0,0.199,11.98,474.0,3.5612432080599157,2.563409711275944,1.13,0.0,0
KOI-1833 d,7.684334874,1.95,4397.0,0.0632,27.88,586.0,2.161520813455869,3.3631493140246254,1.95,0.0,0
KOI-1833 d,7.684334874,1.95,4397.0,0.0632,27.88,586.0,2.161520813455869,3.3631493140246254,1.95,0.0,0
KOI-1833 d,7.68433346,2.58,4402.0,0.0634,27.35,583.0,2.161520650633945,3.3446270301737613,2.58,0.0,0
KOI-1833 d,7.684334874,1.95,4397.0,0.0632,27.88,586.0,2.161520813455869,3.3631493140246254,1.95,0.0,0
KOI-217 b,3.905081685,12.78,5543.0,0.0485,282.59,1046.0,1.5902717462935425,5.647529533105403,12.78,0.0,0
KOI-217 b,3.905081985,13.14,5543.0,0.0485,282.59,1046.0,1.5902718074546016,5.647529533105403,13.14,0.0,0
KOI-217 b,3.905081985,13.14,5543.0,0.0485,282.59,1046.0,1.5902718074546016,5.647529533105403,13.14,0.0,0
KOI-217 b,3.905081985,13.14,5543.0,0.0485,282.59,1046.0,1.5902718074546016,5.647529533105403,13.14,0.0,0
KOI-2513.01,19.0054098,28.47,6347.0,0.1412,78.19,758.0,2.9960027269781664,4.371850028222321,28.47,0.0,0
KOI-2513.01,19.00537199,103.23,6347.0,0.1412,78.19,758.0,2.9960008369876037,4.371850028222321,103.23,0.0,0
KOI-2513.01,19.00537199,103.23,6347.0,0.1412,78.19,758.0,2.9960008369876037,4.371850028222321,103.23,0.0,0
KOI-2513.01,19.00537199,103.23,6347.0,0.1412,78.19,758.0,2.9960008369876037,4.371850028222321,103.23,0.0,0
KOI-3503 b,21.1875846,0.77,6338.0,0.1457,48.81,674.0,3.099532880186112,3.908215767085192,0.77,0.0,0
KOI-3503 b,21.1875846,0.77,6338.0,0.1457,48.81,674.0,3.099532880186112,3.908215767085192,0.77,0.0,0
KOI-3503 b,21.1876185,0.79,6355.0,0.1462,49.23,676.0,3.0995344080664426,3.9166124577619534,0.79,0.0,0
KOI-3503 b,21.1875846,0.77,6338.0,0.1457,48.81,674.0,3.099532880186112,3.908215767085192,0.77,0.0,0
KOI-3503 c,31.8245304,0.8,6338.0,0.1911,28.37,589.0,3.4911761139174473,3.379973745210529,0.8,0.0,0
KOI-3503 c,31.8245304,0.8,6338.0,0.1911,28.37,589.0,3.4911761139174473,3.379973745210529,0.8,0.0,0
KOI-351 b,7.00821787,1.29,5970.0,0.0738,300.58,1062.0,2.0804682481862846,5.70903532093765,1.29,0.0,0
KOI-351 b,7.00828076,1.15,6238.0,0.0709,299.49,1061.0,2.080476101338394,5.705414475551326,1.15,0.0,0
KOI-351 b,7.00828076,1.15,6238.0,0.0709,299.49,1061.0,2.080476101338394,5.705414475551326,1.15,0.0,0
KOI-351 c,8.71980135,1.53,5970.0,0.0854,224.47,987.0,2.274165181020706,5.418187112398421,1.53,0.0,0
KOI-351 c,8.71982853,1.29,6238.0,0.0821,223.35,986.0,2.2741679773702423,5.413207332421992,1.29,0.0,0
KOI-351 c,8.71982853,1.29,6238.0,0.0821,223.35,986.0,2.2741679773702423,5.413207332421992,1.29,0.0,0
KOI-351 d,59.7370348,2.55,6238.0,0.296,17.18,519.0,4.106553640513556,2.900322088749333,2.55,0.0,0
KOI-351 d,59.7370348,2.55,6238.0,0.296,17.18,519.0,4.106553640513556,2.900322088749333,2.55,0.0,0
KOI-351 d,59.7371443,2.84,5970.0,0.308,17.26,520.0,4.10655544336583,2.9047128751668225,2.84,0.0,0
KOI-351 e,91.9404603,2.32,6238.0,0.3945,9.67,450.0,4.531959076302196,2.367436065313662,2.32,0.0,0
KOI-351 e,91.9404603,2.32,6238.0,0.3945,9.67,450.0,4.531959076302196,2.367436065313662,2.32,0.0,0
KOI-351 e,91.9401253,2.62,5970.0,0.4105,9.71,450.0,4.531955471837546,2.3711778844596574,2.62,0.0,0
KOI-351 f,124.916337,2.46,6238.0,0.484,6.43,406.0,4.835617694347626,2.005525858729668,2.46,0.0,0
KOI-351 f,124.916337,2.46,6238.0,0.484,6.43,406.0,4.835617694347626,2.005525858729668,2.46,0.0,0
KOI-351 f,124.922516,3.37,5970.0,0.5036,6.45,407.0,4.835666765409757,2.0082140323914683,3.37,0.0,0
KOI-351 g,210.6013843,7.7,5970.0,0.7133,3.22,342.0,5.354704242023237,1.4398351280479205,7.7,0.0,0
KOI-351 g,210.6031105,6.86,6238.0,0.6856,3.2,341.0,5.354712399781584,1.4350845252893227,6.86,0.0,0
KOI-351 g,210.6031105,6.86,6238.0,0.6856,3.2,341.0,5.354712399781584,1.4350845252893227,6.86,0.0,0
KOI-351 h,331.6011081,10.01,6238.0,0.9279,1.75,293.0,5.806943898382863,1.0116009116784799,10.01,0.17647058823529416,0
KOI-351 h,331.5972732,10.89,5970.0,0.9654,1.76,294.0,5.80693236828866,1.0152306797290587,10.89,0.16470588235294115,0
KOI-351 h,331.6011081,10.01,6238.0,0.9279,1.75,293.0,5.806943898382863,1.0116009116784799,10.01,0.17647058823529416,0
KOI-351 h,331.6011081,10.01,6238.0,0.9279,1.75,293.0,5.806943898382863,1.0116009116784799,10.01,0.17647058823529416,0
KOI-3680 b,141.2415405,11.49,5705.0,0.5205,3.62,352.0,4.957526601993787,1.5303947050936475,11.49,0.0,0
KOI-3680 b,141.24164672,10.64,5926.0,0.5319,3.25,342.0,4.95752734875145,1.4469189829363254,10.64,0.0,0
KOI-3680 b,141.24164672,10.64,5926.0,0.5319,3.25,342.0,4.95752734875145,1.4469189829363254,10.64,0.0,0
KOI-3680 b,141.24164672,10.64,5926.0,0.5319,3.25,342.0,4.95752734875145,1.4469189829363254,10.64,0.0,0
KOI-4777.01,0.824000125,0.42,3396.0,0.0113,73.09,746.0,0.601031960182839,4.3052805704285655,0.42,0.0,0
KOI-4777.01,0.412,0.51,3515.0,0.008,320.0,1180.0,0.3450071390710503,5.771441123130016,0.51,0.0,0
KOI-4777.01,0.824000125,0.42,3396.0,0.0113,73.09,746.0,0.601031960182839,4.3052805704285655,0.42,0.0,0
KOI-4777.01,0.824000125,0.42,3396.0,0.0113,73.09,746.0,0.601031960182839,4.3052805704285655,0.42,0.0,0
KOI-7368 b,6.842939,3.94,5225.0,0.0678,99.24,805.0,2.059613636564175,4.607567310587813,3.94,0.0,0
KOI-7913 b,24.2783801,2.03,4450.0,0.1456,8.27,432.0,3.2299494889027685,2.2267833795777636,2.03,0.0,0
KOI-94 b,3.743175556,1.55,6098.0,0.0485,885.02,1391.0,1.556706859914861,6.786739523713737,1.55,0.0,0
KOI-94 b,3.743175556,1.55,6098.0,0.0485,885.02,1391.0,1.556706859914861,6.786739523713737,1.55,0.0,0
KOI-94 b,3.743166733,1.5,6181.0,0.0488,971.76,1423.0,1.556704999766928,6.880137391945464,1.5,0.0,0
KOI-94 b,3.743175556,1.55,6098.0,0.0485,885.02,1391.0,1.556706859914861,6.786739523713737,1.55,0.0,0
KOI-94 c,10.423677439,3.72,6181.0,0.0967,247.48,1012.0,2.43568816981695,5.515362359400377,3.72,0.0,0
KOI-94 c,10.423677765,3.66,6098.0,0.096,225.89,989.0,2.43568819835417,5.424465318536048,3.66,0.0,0
KOI-94 c,10.423677765,3.66,6098.0,0.096,225.89,989.0,2.43568819835417,5.424465318536048,3.66,0.0,0
KOI-94 c,10.423677765,3.66,6098.0,0.096,225.89,989.0,2.43568819835417,5.424465318536048,3.66,0.0,0
KOI-94 d,22.342969585,9.77,6098.0,0.1596,81.73,767.0,3.1502958503418514,4.415582293202092,9.77,0.0,0
KOI-94 d,22.342969585,9.77,6098.0,0.1596,81.73,767.0,3.1502958503418514,4.415582293202092,9.77,0.0,0
KOI-94 d,22.342969585,9.77,6098.0,0.1596,81.73,767.0,3.1502958503418514,4.415582293202092,9.77,0.0,0
KOI-94 d,22.342964828,9.99,6181.0,0.1607,89.61,785.0,3.150295646554563,4.5065645822339695,9.99,0.0,0
KOI-94 e,54.31998605,5.79,6098.0,0.2885,25.01,570.0,4.013134254627328,3.25848107946056,5.79,0.0,0
KOI-94 e,54.31998605,5.79,6098.0,0.2885,25.01,570.0,4.013134254627328,3.25848107946056,5.79,0.0,0
KOI-94 e,54.31996151,6.07,6181.0,0.2906,27.4,584.0,4.01313381102625,3.3463891451671604,6.07,0.0,0
KOI-94 e,54.31998605,5.79,6098.0,0.2885,25.01,570.0,4.013134254627328,3.25848107946056,5.79,0.0,0
KOI-984 b,4.287455473,2.78,5505.0,0.0516,234.19,998.0,1.6653371231549048,5.460393698113796,2.78,0.0,0
KOI-984 b,4.287455473,2.78,5505.0,0.0516,234.19,998.0,1.6653371231549048,5.460393698113796,2.78,0.0,0
KOI-984 b,4.287455473,2.78,5505.0,0.0516,234.19,998.0,1.6653371231549048,5.460393698113796,2.78,0.0,0
KOI-984 b,4.28746668,2.29,5296.0,0.0501,186.31,942.0,1.6653392426976945,5.232764998307801,2.29,0.0,0
KPS-1 b,1.706291,11.54527,5165.0,0.0269,729.0,1459.0,0.9955790627693746,6.593044534142437,11.54527,0.0,0
Kepler-10 b,0.837491225,1.43,5676.0,0.0167,3630.32,1980.0,0.6084011765832478,8.197351497522854,1.43,0.0,0
Kepler-10 b,0.837491331,1.45,5627.0,0.0168,3545.07,1968.0,0.6084012342705964,8.173595226992047,1.45,0.0,0
Kepler-10 b,0.8374907,1.47,5708.0,0.01685,3820.0,2188.0,0.6084008908675569,8.2482674474469,1.47,0.0,0
Kepler-10 b,0.837491331,1.45,5627.0,0.0168,3545.07,1968.0,0.6084012342705964,8.173595226992047,1.45,0.0,0
Kepler-10 b,0.837491331,1.45,5627.0,0.0168,3545.07,1968.0,0.6084012342705964,8.173595226992047,1.45,0.0,0
Kepler-10 c,45.29422297,2.26,5676.0,0.2388,17.75,524.0,3.8350171794411914,2.9311937524164198,2.26,0.0,0
Kepler-10 c,45.29431717,2.28,5627.0,0.2397,17.41,521.0,3.8350192142502477,2.9128939952449864,2.28,0.0,0
Kepler-10 c,45.29431717,2.28,5627.0,0.2397,17.41,521.0,3.8350192142502477,2.9128939952449864,2.28,0.0,0
Kepler-10 c,45.294301,2.355,5708.0,0.241,18.68,578.0,3.835018864963255,2.9796028916241073,2.355,0.0,0
Kepler-10 c,45.29431717,2.28,5627.0,0.2397,17.41,521.0,3.8350192142502477,2.9128939952449864,2.28,0.0,0
Kepler-100 b,6.88706037,1.31,5825.0,0.0727,432.81,1163.0,2.0652234887545067,6.072606650224819,1.31,0.0,0
Kepler-100 b,6.88706037,1.31,5825.0,0.0727,432.81,1163.0,2.0652234887545067,6.072606650224819,1.31,0.0,0
Kepler-100 b,6.88706037,1.31,5825.0,0.0727,432.81,1163.0,2.0652234887545067,6.072606650224819,1.31,0.0,0
Kepler-100 b,6.88707073,1.3,5788.0,0.072,420.97,1155.0,2.065224802297539,6.0449342214616015,1.3,0.0,0
Kepler-100 c,12.81588378,2.28,5825.0,0.11,189.05,946.0,2.6258189288228935,5.247287195435258,2.28,0.0,0
Kepler-100 c,12.81588378,2.28,5825.0,0.11,189.05,946.0,2.6258189288228935,5.247287195435258,2.28,0.0,0
Kepler-100 c,12.81588378,2.28,5825.0,0.11,189.05,946.0,2.6258189288228935,5.247287195435258,2.28,0.0,0
Kepler-100 c,12.81590421,2.26,5788.0,0.109,183.68,939.0,2.6258204075545635,5.218624597638788,2.26,0.0,0
Kepler-100 d,35.3330866,1.5,5825.0,0.2163,48.89,674.0,3.5927288027122883,3.909820581872946,1.5,0.0,0
Kepler-100 d,35.3330866,1.5,5825.0,0.2163,48.89,674.0,3.5927288027122883,3.909820581872946,1.5,0.0,0
Kepler-100 d,35.3330866,1.5,5825.0,0.2163,48.89,674.0,3.5927288027122883,3.909820581872946,1.5,0.0,0
Kepler-100 d,35.3331932,1.55,5788.0,0.2143,47.52,670.0,3.5927317366728624,3.8819760840758493,1.55,0.0,0
Kepler-1000 b,120.0181272,4.67,6749.0,0.5244,14.87,501.0,4.795940345946357,2.7644305345383176,4.67,0.0,0
Kepler-1000 b,120.0183551,4.54,6469.0,0.5337,11.84,473.0,4.795942229133534,2.552565298261815,4.54,0.0,0
Kepler-1000 b,120.0181272,4.67,6749.0,0.5244,14.87,501.0,4.795940345946357,2.7644305345383176,4.67,0.0,0
Kepler-1000 b,120.0181272,4.67,6749.0,0.5244,14.87,501.0,4.795940345946357,2.7644305345383176,4.67,0.0,0
Kepler-1001 b,14.30511983,3.11,5735.0,0.1128,55.23,695.0,2.72818740183422,4.0294504223041105,3.11,0.0,0
